City,Place,City_Place,Rating,City_desc,Place_desc,latitude,longitude
Khopoli,Imagica Snow Park,Imagica Snow Park-Khopoli,4.33579335793358,-,-,,
Nainital,Kainchi Dham,Kainchi Dham-Nainital,4.335640138408304,"Nainital is a perfect weekend getaway from Delhi and the nearby places., ,  Nainital experiences a pleasant climate throughout the year, making it a popular hill station for families, couples and even solo travellers."," A very popular place in the area, this temple is renowned for Neeb Karori Maharaj temple and ashram. The temple attracts devotees from all over the country as well as abroad. Situated about 9kms from Bhowali and 17kms from Nainital, this temple sits deftly in the lap of nature oozing spiritual vibes and serenity. ",,
Gurugram (Gurgaon),Ambience Mall,Ambience Mall-Gurugram (Gurgaon),4.3355263157894735,-,-,28.5042583,77.09720490118303
Gurugram (Gurgaon),Appu Ghar Gurgaon - Oysters Beach Water Park,Appu Ghar Gurgaon - Oysters Beach Water Park-Gurugram (Gurgaon),4.335329341317365,-,-,,
Diu,Nagoa Beach,Nagoa Beach-Diu,4.334834834834835,-,-,20.70659285,70.91562491959829
Kochi (Cochin),Santa Cruz Cathedral Basilica,Santa Cruz Cathedral Basilica-Kochi (Cochin),4.3344407530454045,-,-,9.9648405,76.2427573
Jim Corbett National Park,Kosi River,Kosi River-Jim Corbett National Park,4.334341906202723,"The most popular attraction at Corbett National Park is Dhikala, a forest lodge located on the border of Patil Dun Valley, which is known for the stunning location and rich wildlife.Only 180 vehicles are allowed to enter the national park in a day."," Kosi River in Jim Corbett National Park makes a picturesque location with a breathtaking view of the hills in the backdrop and pristine clear waters. Inhabited by mahseer fish, it attracts huge number of migratory birds. It is also popular for rafting. ",26.1793956,86.557331
Alibaug,Mandwa Beach,Mandwa Beach-Alibaug,4.333333333333333,"Other popular beaches in the area include Kihim Beach, and Nagaon Beach, with Kihim beach being a photographer’s paradise.Alibaug is also home to Mandwa Beach, a beach famously known for the innumerable number of movie shootings that take place here.",-,,
Jaipur,Anokhi Museum of Hand Printing,Anokhi Museum of Hand Printing-Jaipur,4.333333333333333,"With the old city surrounded by walls and gates decorated with drawings on the backdrop of a beautiful pink hue, Jaipur, the pink city, successfully retains its old-world charm.",-,,
Manali,Gadhan Thekchhokling Gompa Monastery,Gadhan Thekchhokling Gompa Monastery-Manali,4.333333333333333,", , "" With the Covid-19 pandemic going on, Manali has evolved to be a place loved by young people looking for longer stays for workation."," Gadhan Thekchhokling Gompa is a well known religious centre primarily for the Buddhists. However, people belonging to any religious belief are welcome to explore and soak in the divine spiritual vibe. The monastery is a small shrine dedicated to Lord Buddha.  ",,
Kasauli,Christ's Church,Christ's Church-Kasauli,4.333333333333333,"Mainly known for its accessibility from Chandigarh and Delhi (located just 65 km away from Chandigarh), Kasauli is not about particular attractions or activities but the beautiful villas and the serene environment., ,  Kasauli is a cantonment town dotted with lavish Victorian buildings built by the Britishers who resided here years back.",-,,
New Delhi,National Gallery of Modern Art,National Gallery of Modern Art-New Delhi,4.332298136645963,-,-,28.609633350000003,77.23418311925701
Mussoorie,Camel's Back Road,Camel's Back Road-Mussoorie,4.332075471698113,"Gun Hill is the second highest peak in Mussoorie, and tourists can avail of the cable car ropeway ride to Gun Hill, which offers an enchanting view of the entire city as well as the surrounding Himalayan mountains.The adjoining little hill station of Landour, along with Mussoorie, Barlowganj and Jharipani together form the greater Mussoorie."," Located in the heart of Mussoorie, the Camel’s Back Road is one of the most popular attractions of this spectacular hill station. Shaped like a camel's hump, the 4 km stretch is popular trekking spot also offering horse-rides. Tourists also flock here to get a panoramic and unobstructed view of the sunrise and sunset. ",,
Baga,Baga Beach,Baga Beach-Baga,4.3318070818070815,-,-,15.5573721,73.75098000806346
Kodaikanal,Pine Forest,Pine Forest-Kodaikanal,4.331531531531532,"Kodaikanal is a place you can go to take a break from the rigours of daily city life, and this hill station lets you sit back and connect with nature as you head out on biking or trekking trails or take a stroll through the vast forests surrounding the town."," Situated in the southwest of Kodaikanal, Pine Forest is one of the most famous tourist spots in the city. It showcases the mesmerising nature around which has been preserved to date which is why it is also an important preserved heritage in the town.  ",10.2106416,77.454465
Kurukshetra,Brahma Sarovar,Brahma Sarovar-Kurukshetra,4.330985915492958,-,-,29.9612772,76.82740000914443
Mukteshwar,Bhalu Gaad Waterfalls,Bhalu Gaad Waterfalls-Mukteshwar,4.330935251798561,-,-,,
Namchi,Siddheswar Dham,Siddheswar Dham-Namchi,4.330827067669173,-,-,,
Pune,Lavasa International Convention Centre,Lavasa International Convention Centre-Pune,4.330769230769231,"Pune is a city that perfectly blends modernity with tradition sprinkled with colonial-era charm, and it deserves the title of being the cultural capital of Maharashtra., ,  Behind the modern commercialized façade of Pune lies the roots of ancient Poona, which gave birth to the Maratha Empire and had a very crucial role to play in the history of India’s independence.",-,,
Trivandrum,Poovar Island,Poovar Island-Trivandrum,4.3304,-,-,8.3113972,77.0790862
Amer,Sheesh Mahal (Hall of Mirrors),Sheesh Mahal (Hall of Mirrors)-Amer,4.33,-,-,,
Arpora,Club Cubana,Club Cubana-Arpora,4.328697850821745,-,-,15.5757377,73.7666559
Vythiri,Banasura Sagar Dam,Banasura Sagar Dam-Vythiri,4.3286343612334806,-,-,11.6712202,75.9564734
Mumbai,Powai Lake,Powai Lake-Mumbai,4.328413284132841,"From upcoming actors struggling to make it big on the silver screen; from Bolly superstars to big industrialists to tribes of fisherman and slum dwellers, Mumbai is a city that proudly boasts of stories from different walks of human survival.One of the main centres in the country of art, culture, music, dance and theatre, Mumbai is a dynamic, cosmopolitan city that has been running for years solely on the indomitable spirit of the Mumbaikars.",-,19.1277203,72.90627950131966
Madurai,Madurai Meenakshi Amman Temple,Madurai Meenakshi Amman Temple-Madurai,4.328266588716749,It is one of the important old temples dedicated to Lord Muruga(Karthikeya) and is located on a hillock approximately 8 km from the city.,-,9.91965965,78.11930856623903
Murdeshwar,Kethapayya Narayan Temple,Kethapayya Narayan Temple-Murdeshwar,4.3277777777777775,-,-,,
Kochi (Cochin),Marine Drive,Marine Drive-Kochi (Cochin),4.32748538011696,-,-,9.9784803,76.2757815
Jabalpur,Dhuandhar Falls,Dhuandhar Falls-Jabalpur,4.327195467422096,-,-,23.125398,79.8134415
Hyderabad,Sanghi Temple,Sanghi Temple-Hyderabad,4.326923076923077,"The capital and the largest city of Telanaga, Hyderabad is home to stately mosques and noisy bazaars lined parallelly alongside swanky new office buildings and malls, and it is these very contrasts – these glimpses into the city’s rich past with inherent promises of an even better future –that make Hyderabad a city worth visiting."," Said to be a replica of the Tirumala Temple, the Sanghi Temple is dedicated to Hindu God Venkateswara. It situated about 35 kms from Hyderabad in Sanghi Nagar. Perched atop the Parmanand Giri Hill, it has a magnificent gopuram and boasts of marvellous architecture.  ",17.266751550000002,78.6758306024831
Jaipur,"Khole Ke Hanuman JI Temple, Jaipur","Khole Ke Hanuman JI Temple, Jaipur-Jaipur",4.326633165829146,"With the old city surrounded by walls and gates decorated with drawings on the backdrop of a beautiful pink hue, Jaipur, the pink city, successfully retains its old-world charm.",-,,
Mysuru (Mysore),Venugopala Swamy Temple,Venugopala Swamy Temple-Mysuru (Mysore),4.325925925925926,-,-,13.1281641,80.15190956856912
Rishikesh,Vashishta Gufa,Vashishta Gufa-Rishikesh,4.325842696629214,The International Yoga Festival is organised here in the first week of March which sees yoga enthusiasts from all over the globe.Rishikesh is divided into two main areas - the downtown area known as Rishikesh town which is where the popular Triveni Ghat is situated.,-,,
Ambaji,Ambaji Temple,Ambaji Temple-Ambaji,4.325301204819277,-,-,24.33572815,72.84974161851773
Hyderabad,GVK One Mall,GVK One Mall-Hyderabad,4.325,"The capital and the largest city of Telanaga, Hyderabad is home to stately mosques and noisy bazaars lined parallelly alongside swanky new office buildings and malls, and it is these very contrasts – these glimpses into the city’s rich past with inherent promises of an even better future –that make Hyderabad a city worth visiting.", GVK One is a gigantic shopping mall situated in Banjara Hills area of Hyderabad. The highlight of the mall is the massive Shoppers Stop outlet sprawling over three floors.  ,17.41928475,78.44847891989568
Hemis,Hemis Monastery,Hemis Monastery-Hemis,4.323943661971831,-,-,,
Navi Mumbai,Inorbit Mall Vashi,Inorbit Mall Vashi-Navi Mumbai,4.323788546255507,-,-,19.0654314,73.00130872575309
Kolhapur,Kaneri Math,Kaneri Math-Kolhapur,4.323529411764706,-,-,16.6113899,74.2641513
New Delhi,Hauz Khas Village,Hauz Khas Village-New Delhi,4.322916666666667,-,-,28.5495916,77.2122663
Agra,Taj Mahal,Taj Mahal-Agra,4.322801429124876,"History, architecture, romance all together create the magic of Agra, and hence, makes for a must-visit for anyone living in or visiting India., ,  Agra is one of the most populous cities in Uttar Pradesh and 24th most populous city in India."," One of the seven wonders of the world, Taj Mahal is located on the banks of River Yamuna in Agra. It was built by the Mughal Emperor Shah Jahan as a memorial for his third wife, Mumtaz Mahal. It also houses the tomb of Shah Jahan himself. Constructed entirely out of white marble in the 17th century, Taj Mahal is one of the most beautiful monuments in the world. Every year visitors numbering more than the entire population of Agra pass through the magnificent gates to catch a glimpse of this breathtaking monument! ",27.1750123,78.04209683661315
Dalhousie,Chamera Lake,Chamera Lake-Dalhousie,4.322666666666667,The little hill town is famous for its spellbinding vistas of mountains loaded in white snow and lush green pastures of land.," Located near Dalhousie in the Chamba District of Himachal Pradesh, the Chamba Lake is the man-made reservoir for the Chamba Dam.  It is a popular picnic spot and boating location. One can explore the lake on a speed boat or a rowboat and indulge in activities like kayaking & canoeing. ",,
Chennai,The Anna Centenary Library,The Anna Centenary Library-Chennai,4.322175732217573,""", , "" Amid its chaos of traffic and sweltering humid climate, Chennai is worth visiting for its temples steeped in south-Indian culture, British-era museums and monuments, culinary delights and Marina Beach (Second largest urban beach in the world).",-,,
Mysuru (Mysore),Mysore Sand Sculpture Museum,Mysore Sand Sculpture Museum-Mysuru (Mysore),4.321964529331514,-,-,,
Nagpur,Sai Baba Temple,Sai Baba Temple-Nagpur,4.321428571428571,-,-,18.27320935,83.9008607415056
Lavasa,Lakeside Promenade,Lakeside Promenade-Lavasa,4.321033210332104,"This modern day hill station is an enjoyable retreat for all its visitors and has a lot to offer to its tourists from picturesque sceneries to an extremely well-developed infrastructure including hotels, resorts, educational institutes, malls, residential property, IT companies etc.", Lakeside Promenade is a tourist attraction in the privately modelled city of Lavasa near Pune in the Western Ghats. The promenade has a variety of eateries and food options. It alsoo facilitates boating. The place is also ideal for cycling or simply strolling around. ,,
