city,hotel_star_rating,latitude,longitude,property_address,property_name,rating,price
Haridwar,1,29.937,78.1498,"Near Rishikul bridge , Delhi h delhi haridwar road Nh-58 kank",Hotel heritage sandesh,1,2060
Gangtok,1,27.3242,88.6118,NAM NAG ROAD Central Gangtok,Delight Hotels Sushanta Awaas,1,1986
Gaya,1,24.786991,84.99855,"Gandhi Maidan, Near Government Bus Depot South Church Road",Hotel Saraogi,1,2215
Fatehabad,2,0,0,tohana fatehabad,Hotel 7 Seas,2,1407
Haridwar,2,23.033169,72.557597,"NH 58, Opposite Patanjali Yogpeeth Sharvannath Nagar",Dev Hotel and Restaurant,2,1932
Gandhinagar,1,23.183522,72.629062,"PRAMUKH ARCADE, NEAR Infocity, Reliance Cross Road Gandhinagar",Hotel Middletown,1,1236
Gangtok,1,0,0,"Near Vajra Cinema Hall Baluwakhani, Gangtok",Hotel New Green,1,1531
Guwahati,2,26.166284,91.777256,"Ashirwad Enclave,Lakhimi Path,Jonali,Zoo Road,Guwahati. Nabin Nagar",Ashirwad Homestay,2,2240
Haridwar,1,29.9328,78.1324,"Opposite Prem Nagar Ashram, Model Colony, Ranipur More, Jwalapur,, Haridwar",Hotel jagat Inn,1,1566
Haridwar,3,29.926539,78.102271,Shiv murti Gali Near Railway Station,The Madhuban Hotel,3,1595
Gandhinagar,1,23.231355,72.649332,"Near Shalimar Cinema Plot 440, Shri Krishna Kunj",Hotel Stay Inn,1,1710
Gwalior,2,26.231558,78.223859,"Utsav 7 NO, Chouraha, 1B Hariom Colony Main Road, Morar Morar",Hotel Rama Utsav,2,1640
Gwalior,1,0,0,"Station Road, Padav, Gwalior Opposite Mayur Hotel",Amrit Guest House,1,1785
Gwalior,1,26.194108,78.15514,"Naya Bazar, Lashkar, Lashkar",Hotel Surbhi,1,1771
Gwalior,1,26.1956,78.1561,"HOTEL BALAJI  Naya Bazar,   Gwalior MP",Hotel Balaji,1,1715
Gandhinagar,1,23.230595,72.64887987,"379, 3rd floor, GH.5, Sajan Dining Hall Lane Near Shalimar Talkies, gandhinagar, gujarat, india. Sector 16",Hotel Nilkamal,1,1017
Haridwar,2,29.986664,78.183667,"14 Shardha Puram, Bhopatwala, Rishikesh Road Rishikesh Road",Hotel Shree Ji Inn,2,2263
Guna,1,24.6683,77.3305,"Nana Kheri, Near Dada Badi AB Road, Guna",HOTEL RAJ VILLAS,1,2251
Gwalior,1,26.1749,78.145,"Lashkar, Near Yadav Talkies, Nai Sadak, Gwalior - 474001",Hotel S R INN,1,2051
Guwahati,1,26.18033917,91.74188523,"SRCB Road Bye Lane ,Railway Gate No-3, Opp. LOG School,Fancy Bazar, Guwahati - 781001, Assam Fancy Bazar",Mayur Residency,1,1315
Haridwar,2,29.94349562,78.06767601,"Inderlok Colony,  Rawali Mehdood auto stand,shivalik nagar, Haridwar, Uttarakhand 249403 BHEL Township",Hotel Gangotri,2,2084
Gondia,1,21.3093866,79.0866619,"Deshbandhu ward station road, Gondia",Hotel Gujarat Lodge,1,1090
Haridwar,1,29.947662,78.157381,"chitra talkies , haridwar",hotel samrat,1,1901
Gangtok,3,27.366051,88.621252,"Bojoghari, 3rd Mile, Near Tashi View Point, East Sikkim Near Tashi View Point",Hotel Ricasa,3,1739
Etawah,3,26.775339,79.020909,"Raghunath Nagar,Takiya Bus Station",Hotel Chaudhary Palace,3,1185
Haldwani,1,29.214313,79.530651,"Naya Bazar, Near Ramlila Maidan, Haldwani Uttarakhand",Hotel Ashirwad,1,1148
Guwahati,1,26.192823,91.752398,"152,MGRoad,Opp Sati Radhika Park Main Gate, Uzanbazar Riverside",Riverview Guest House,1,1706
Haridwar,1,29.959542,78.171406,Vishnu Ghat,Hotel the ganga nihar,1,1903
Haridwar,1,29.9454,78.1578,Niranjani Akhra Jassaram Road,Aryaman Hotel,1,1678
Guhagar,1,0,0,"SH78, Sai Nagar, Kirtanwadi Tarf Guhagar, Maharashtra",Siddhivinayak Parytak Nivas,1,1703
Gulmarg,2,34.056568,74.401934,"Gateway of Gulmarg, tanmarg Tangmarg",Hotel Pine View,2,1421
Gangtok,1,27.3353899,88.6145534,"Opposite Little Pixie School, Development Area Gangtok",The Swiss Hotel,1,1014
Gangtok,1,27.31441119,88.60704955,"Upper Syari,Gangtok",The Green View Residency,1,1285
Gokarna,1,14.554586,74.392303,"NH 17, Hiregutti, Kumta, Gokarna",Makara Village,1,1684
Haldwani,2,29.215319,79.532312,Railway Bazar Railway Bazar,Hotel Park Land,2,1863
Guhagar,1,17.482887,73.192486,"At Post Guhagar (Varchapat), Tal. Guhagar, Dist Ratnagiri At Post Guhagar (Varchapat), Tal. Guhagar, Dist Ratnagiri",Osari Homestay,1,1843
Gorakhpur,3,26.7903,83.381227,"11/1 KING PRINCE PALACE, RAPTI NAGAR PHASE 3, NEAR SHAHPUR THANA, MEDICAL COLLAGE ROAD, GORAKHPUR, U Raptinagar",KING PRINCE PALACE,3,2211
Gangtok,2,27.330533,88.61114,"Church Road, Upper Arithang Upper Arithang Road",Hotel Yavachi,2,2139
Gangtok,1,27.306043,88.187466,West Sikkim,Darap Homestay,1,1129
Gangtok,2,27.3249821,88.6117499,M G Marg (Nam Nang) MG Marg,Meru Hotel,2,1197
Ghangaria,1,0,0,"GHANGARIA VALLEY OF FLOWERS GARHWAL HIMALAYAS, UTTARAKHAND",CAMP VALLEY OF FLOWERS,1,2293
Erode,3,11.33898028,77.72319742,177 brough road Erode,sivaranjani,3,1124
Guwahati,3,26.135942,91.785932,"G S Road, Christian Basti G S Road",Hotel Grand Starline,3,1793
Haridwar,3,29.94529,78.1591,"Niranjani Akhada Road, Opp Chintamani Ashram Near Safe parking Shravan Nath Nagar,Mayapur",Ganga Sadan,3,2236
Ganpatipule,1,0,0,"Varawade Road, Malgund Ganpatiphule",Ocean View Residency,1,1595
Guhagar,1,17.484499,73.191361,"Opp. ST Stand, Shivram Plaza, Tal. Guhagar, Dist.Ratnagiri Shivram Plaza",Prestige Deluxe Lodge,1,2113
Haridwar,1,29.946767,78.158974,"Opp UBO Bank , Chitra cinema wali gali , Sharvan nath nagar , Sant Kabir Marg",Hotel Sant Ram,1,1171
Guwahati,3,26.134439,91.807094,"17, Ananda Nagar Bylane, Near Sixmile Flyover ( Milestone Building), G. S Road Guwahati - 781022, As Six Mile",Aarian Aatithya,3,2182
Haridwar,1,0,0,Shiv Murti Gali Jassaram Road Shiv Murti Gali Jassaram Road,Hotel Gayatri Guest House,1,1244
Guhagar,1,17.482887,73.192486,"At Post Tal. Guhagar (Varchapat), Dist Ratnagiri",The Durga Pearl Niwas,1,1001
Gangtok,3,27.345412,88.60793,"Helipad Road, Near District Administrative Centre,Upper Sichey Gangtok",Hotel Suhim Portico,3,1619
Gwalior,1,26.195253,78.151206,near Roxy pul lohiya bazar,Hotel Shubham Continental,1,1424
Gandhinagar,1,23.228204,72.728741,"2nd Floor Tirupati complex, Nr Mota Chiloda Circle, Sadra Road",Vrundavan Hotel,1,1809
Haridwar,1,0,0,"Har ki pauri , Subhash ghat , Haridwar",Hotel ganga dham,1,1356
Gwalior,3,26.280869,78.200239,"Link Road, New Bus Stand Road malan pur",Hotel Gwalior Regency,3,1334
Gangtok,1,27.324488,88.61267,"below district court,sichey Gangtok",Hotel Oak Ridge,1,1321
Guwahati,3,26.174067,91.740068,Sati Jaymati Road Athgaon A T Road,Hotel Millennium,3,1634
Haridwar,2,29.947701,78.157137,"Opp. Railway Station, Near Shivmurti Opp. Railway Station",Hotel Ganga Azure,2,1411
Fatehpur Sikri,1,0,0,"Agra Road, Fatehpur Sikri, Shah Kuli, Agra - 283110",Mangalam Palace,1,1268
Gandhidham,1,23.069323,70.134763,"Plot No 20-22, Sector 1-A, Gandhidham",Hotel City Plaza,1,1423
Guwahati,2,26.180654,91.75018,"Paltan bazar, guwahati Paltan Bazar",Hotel City palace,2,1160
Haridwar,1,29.946968,78.160249,"Akhbar road , Haridwar",Hotel kohinoor,1,1062
Haridwar,3,29.931358,78.140987,"Gayatrilok Appartments,Delhi By Pass Road Haridwar Delhi By Pass Road",Hotel Ganges Rivera,3,1952
Ganpatipule,1,17.148866,73.272695,"Near Bank Of India Holiday Home, Head PO Ganpatipule Head PO Ganpatipule",Agraj Homestay,1,2152
Haridwar,1,29.93535,78.073748,"Q-34 , BHEL , SHIVALIK NAGAR , BAHADRABAD ROAD , HARIDWAR",Vinayak Grand,1,1447
Hampi,1,0,0,"343, 4th ward, opp SBI Bank Hospet",ZiP Rooms Even Suites Hampi,1,1374
Gwalior,3,26.2087,78.1906,"A-232 & 33, Patel Nagar, Behind S.P. Office, City Center Tulsi Vihar Colony",The Bellevue,3,1260
Haridwar,1,29.9507,78.1645,"Opposite bholagiri dharmshala , Haridwar",Hotel Vishrant,1,1060
Guruvayoor,1,10.1943,76.1972,"Vedic Village Resorts VP Island, Kodungallur",Vedic Village resort,1,1631
Ferozepur,1,0,0,"Cantonment Area, Ferozepur, Punjab 152001",GS Yatri Niwas,1,1239
WeekendGetawaysAroundDelhi,3 star,26.925277,75.801264, overhead projector, which can accommodate a minimum of 100 guests. Business guests can also avail small rooms for conducting meetings. The hotel lives up to the expectations of the leisure travellers by offering them facilities like swimming pool,3,1522
Munnar,5,10.021297,77.054798,"chithirapuram po, chithirapuram powerhousemunnar",Broad Bean resort &spa,5,4196
Nasik,1,19.9469,73.7654,"2ND FLOOR, DEEP LAXMI APARTMENT, PATHARDI PHATA, NASHIK",Feel Like Home,1,1113
Mysore,4,12.309186,76.662407,"No. 3, Nethra Nivas, Nazarbad Road Mysore",Hotel Sandesh The Prince,4,3089
Hyderabad,1,17.433,78.3681,"Road no 68,Jubilee Hills, Hyderabad",alcove service apartments jubilee hills,1,2196
Jabalpur,3,23.1553,79.9257,"Nagpur Highway, Jabalpur(MP) Nagpur Highway",Hotel Gulzar Towers,3,1263
Junagarh,1,0,0,"Opp Minalvav, Jalaram temple, Virpur Virpur",Murlidhar Guest House,1,2290
Junagarh,1,0,0,"Railway Station road, Junagadh",Hotel Shree Krishna and Janta Lodge,1,1893
Kodaikanal,1,0,0,"observatory, Near Palivasal, kodaikanal",Cubix Cottage,1,1349
Kolkata,3,22.622087,88.445603,"RGM - AS/464, Main Arterial Road, New Town Main Arterial Road, New Town",Pipal Tree Hotel,3,2257
Kanyakumari,3,8.083317,77.549958,"2/83 B, WEST CAR STREET, Kanyakumari. KANYAKUMARI",HOTEL TEMPLE CITI,3,1049
Munnar,3,10.073772,77.064231,"M.S.A Road, Munnar Munnar",Archana Residency,3,1041
Jamshedpur,4,22.8629259,86.205174,"H-33, Near Pardih Kali Mandir, Jamshedpur",Hotel Golden Leaf Resort,4,2927
Murudeshwar,1,14.812762,74.13095,"Church Beach Road, Murdeshwar,  Tal Bhatkal,  Dist Karwar - Karnataka",Sea View Beach Resort,1,2279
Muvattupuzha,1,0,0,"Sheela Inn, Muvattupuzha",Sheela Inn,1,1321
Nathdwara,1,0,0,Near Moti Mahal Chopati,Hotel Sudarshan,1,1060
Nathdwara,1,24.941213,73.823705,"Opp Lal Baugh, Bus Stand, National Highway-8 National Highway-8",Hotel Gokuldham,1,1911
Mandawa,3,28.053947,75.148114,"Near Old Telephone Gali, Opp to Arya Samaj Bhawan, Ward No - 5",Hotel Radhika Haveli Mandawa,3,2162
Daman,1,20.438246,72.83072,"Bhandarwad Road,ganga mata Devka Beach nani daman",Devka Beach Homestay,1,1675
Hyderabad,2,17.425058,78.425487,"Plot No-17, Lane beside TDP Office, Madhukunj Apartment Road No-2, Banjara Hills",Falcons Nest- Banjara Hills,2,1750
Najibabad,1,0,0,"Haridwara Road, Najibabad",Hotel Rajan,1,1475
Munnar,3,10.000891,77.06109,"Maryland, Eatty city Road Anachal, Munnar",Season7 The Nature Resort,3,1905
Shimoga,1 star,0,0,"Bharathipura Post, Thirthahall , Shimoga Dist",Rainbow Hospitality Holiday Home NH 13,1,1714
Dharamshala,3 star,32.229457,76.327405,"Main Road, Mcleodganj , Mcleodganj",Pride Surya Mountain Resort,3,1979
Samode,2 star,0,0,"shlip colony , samod",Raj Haveli,2,2206
Udaipur,1 star,24.57127,73.691544,"Hanuman Ghat , O/s Chandpole , O/s Chandpole",Hotel Panorma Guest House,1,1286
Muvattupuzha,1 star,0,0,"Zeneith homestay, Muvattupuzha ,",Zeneith homestay,1,1145
Chikmagalur,1 star,13.314376,75.770816,"BYARAVALLI , CHIKMAGALUR",Travelers Bungalow Homestay,1,1383
Udaipur,1 star,24.560496,73.654664,"Mountain Ridge, Sisarma, Udaipur ,",Mountain Ridge,1,1521
Silchar,1 star,24.826,92.797,"Park road NH 54 , silchar",Hotel Borail View,1,1703
Varanasi,1 star,25.307481,83.004387,"D35/13,Khari Kuan ,",Subh Laxmi PAying Guest House,1,1968
Dapoli,2 star,17.780258,73.114559,"At Post - Murud,Taluka - Dapoli, district - Ratnagiri - 415712. , Murud Harnai",Lotus Beach Resort-Murud Harnai,2,1818
Guwahati,1 star,26.115956,91.79831,"Beltola - Basistha Rd , Maidamgaon, Krishnapur",HOTEL RUDRAKSH INN,1,1816
Dharamshala,1 star,32.244113,76.332866,"Bhagsunag Dharamsala Kangra ,",Hotel Bhagsu View,1,1093
Nainital,2 star,29.42301,79.427487,"Pangot , Nainital",The Hidden Valley Camps and Resorts,2,1378
Indore,1 star,0,0,"flat no - 201202 2floor, NV villa, 17-A, Silicon City, Rau Pithampura Road , Indore",Meraki Inn,1,1594
DEOGHAR,1 star,0,0,"Jalasar road, Deoghar ,",KAMLA HOTEL,1,2016
Palampur,1 star,32.2509,77.1845,"Lohna Hills , Opposite Hotel TeaBud",Hotel Holiday Home,1,1863
Chikmagalur,1 star,13.268812,75.719553,"Tex woods sheegekhan estate, next to muthodi wildlife sanctuary via malandar , Next to muthodi wildlife sanctuary via malandar",Tex Woods Resort,1,1361
MountAbu,1 star,24.589501,72.713886,"hotel golden veena,near old barrier,mount abu,raj. , near old barrier mount abu",Hotel Golden Veena,1,1156
MountAbu,1 star,24.5925,72.715556,"Nr Taxi Stand, Nr Taxi Stand, Akshay Colony , Akshay Colony",Couples Paradise Hotel,1,1371
Pithoragarh,1 star,29.584397,80.218383,"VADDA ROAD, TILDHUKRI, , PITHORAGARH",Baakhlee,1,1809
Varanasi,1 star,25.302,83.0075,"B 14/34, Mansarovar Ghat , Sonarpura, Varanasi",Leela Guest House,1,1584
Tirupati,3 star,13.6294,79.4376,"19-3-10/A, Next to RE Bajaj Auto showroom, Renigunta road , Renigunta road",Best Western Tirupati,3,1079
Lachung,1 star,0,0,"Tashi Yankhel,Singring Lachung,North Sikkim ,",Kongchen Tashi Yangkhel,1,1761
Satna,1 star,24.573918,80.839918,"Reewa Road, Satna, Madhya Pardesh India , Reewa Road",Hotel Savera,1,1883
Shimoga,3 star,13.92969,75.570971,"B.H. Road Opposite Vinayak theatre , Near Shimoga Bus Stand",Royal Orchid Central,3,1131
Guwahati,1 star,26.18128,91.741128,"Afsar Lane, S.S. Road, Fancy Bazaar , Fancy Bazaar",Hotel City Park,1,1937
Dharamshala,1 star,32.221584,76.315655,"Village - Bhagsu, , Mcleodganj",Ravine Hotel,1,1005
Chikmagalur,1 star,12.982809,77.655044,"Guddada Bangale , Herur, Koppa Taluk",Prakruthi Homestay,1,2231
Gwalior,3 star,26.209875,78.187278,"City Center Main Road , City Center Main Road",Hotel Royal Inn,3,2082
Indore,1 star,22.711088,75.875616,"148, RNT Marg, Chawani, Near Dawa Bazaar Opp. School Ground , Near Dawa Bazaar Opp. School Ground",Hotel Rama Inn,1,1106
DEOGHAR,1 star,24.511849,86.696999,"Station Road B Deoghar , Near ICICI Bank",Hotel Park View,1,2051
Indore,3 star,22.2226,76.0387,"Indore Khandwa Road, , Behind Gopal Midway, Mortakka",Rewa Resort,3,1986
Idduki,1 star,9.602654,77.165802,"Thekkady Byepass Road, Kumily , Thekkady",Deervilla Home Stay,1,2239
Guwahati,3 star,26.112876,91.750938,"Betkuchi, Lokhra,NH 37, , Opp Balaji Temple, Guwahati",Hotel Royal Heritage,3,1014
Chikmagalur,1 star,13.155903,75.511358,"Javali PO, Mudigere Taluka , Chikmagalur",Honeyvale Homestay,1,1040
Udaipur,1 star,24.10184,74.441901,"120 kms from Udaipur, , PO DHARIYAWAD, DISTT PRATAPGAR",FORT DHARIYAWAD,1,1979
Indore,1 star,22.736605,75.773124,"Nainod Road, near Gommatgiri, Indore-453112 MP,India ,",Dream World Resort,1,2283
Kohima,1 star,10.239291,77.497634,"Moonjikkal Bus Stand, kodaikanal ,",Hotel Ruby International,1,2242
Udaipur,1 star,24.576107,73.69744,"145/Hotel Street,Sararitu Vilas, , Inside Udaipole",Hotel Hadi Rani Palace,1,1840
Gwalior,1 star,0,0,"Gandhinagar, near blue dart office , Padav",Heaven Homes Service Apartment,1,1638
Palampur,1 star,32.1011,76.5332,"Palampur District Kangra ,",Hotel Highland Regency,1,1176
Tirupati,1 star,13.629449,79.423943,"169, T.P. Area , T.P. Area",Hotel Pasuparthy Residency,1,1304
Indore,3 star,22.720943,75.876476,"11/5, South Tukoganj, , Nath Mandir Road",Amrit Residency,3,1136
Azamgarh,3 star,26.0529082,83.1760311,"Opp Roadways Civil Lines ,",STARiHOTEL Azamgarh,3,2229
Lachung,1 star,27.6967,88.7484,"Near Lachung Police Station, Lachung , North Sikkim",Delight Hotels Royal Lachung,1,1490
Idduki,1 star,0,0,"KUMILY, THEKKADY , THEKKADY",DOLPHIN RESIDENCY,1,1409
Chikmagalur,1 star,0,0,"prakash lodge opp ksrtc stand , chikamagalur",prakash lodge,1,1485
MountAbu,1 star,24.53712,72.795208,"Nr. Abu road Bus Stand,Opp. Darbar School , Opp. Darbar School",Hotel Bhagwati International - 28 kms from Mt Abu,1,1950
Kashid,1 star,0,0,"Kashid , District Raigad",Nisarg Tourist Home,1,1574
Muvattupuzha,1 star,0,0,"Ambadi tourist home, Muvattupuzha ,",Ambadi tourist home,1,1461
Dharwad,1 star,15.44705,75.012814,"Tollnaka, PBRoad , Dharwad",KARISHMA RESIDENCY,1,1032
NubraValley,1 star,0,0,"Hunder Village , Leh",Natures Nest North Luxury Camps,1,1569
Shimoga,1 star,14.211721,74.872552,"P O Box Talavata, Thalaguppa , Shimoga dist",Ajjanamane Homestay,1,1434
Nainital,3 star,29.38999857,79.44644612,"Vienna Lodge Comp, Dhampur Band. , Barapathar Rd, Nr,Cave Garden",Hotel Rio Grand,3,1057
MountAbu,2 star,24.590026,72.711359,"Near Polo Ground , mount abu",Hotel Shanti,2,2164
Dwarika,1 star,22.248106,68.956723,"Opp Lords Hotel , Sea Road Lane",Hotel Sea View,1,1766
WeekendGetawaysAroundHyderabad,3 star,17.44572,78.392557,"Swamy Ayappa Society , Lane Opposite to Madhapur Petrol Bunk ,Plot No 1213, Hotel Opposite to HDFC , Madhapur",Horizon Residency,3,1189
Udaipur,1 star,24.575361,73.692129,"Kalaji Goraji Lake Palace Rd, Brahmpuri, Udaipur ,",Hotel Love Kush,1,1447
Madurai,1 star,9.937187,78.144898,"No 4 5, Melur Road,KK Nagar, ,",Hotel Krishna Residency,1,1391
Uttarkashi,1 star,30.807394,78.450815,"Village Kuflon, Sangamchatti , PO Kalyani, Uttarkashi",Kuflon Basics,1,1503
Chikmagalur,1 star,0,0,"Kelahalli Estate , Balur Post",Koffeewoods Homestay,1,1350
Muvattupuzha,1 star,0,0,"Deepika Inn, Muvattupuzha ,",Deepika Inn,1,1165
MountAbu,1 star,24.588845,72.712088,"Opp Taxi Stand, Mount Abu , Rajendra Marg",Hotel Neelkanth,1,2050
Indore,3 star,22.725264,75.884699,"39, Race Course Road, Opp 56 Shops , Opp 56 Shops",Hotel Sapphire Star,3,1603
Palampur,1 star,0,0,"chandpur village , palampur",Earth House,1,2261
Gwalior,1 star,26.195253,78.151206,"near Roxy pul , near Roxy pul",Hotel Shubham Continental,1,1972
Dharamshala,1 star,32.244854,76.332726,"Bhagsunag Mcleod Ganj , Dharamshala",OAK VIEW GUEST HOUSE,1,1959
Udaipur,1 star,24.574937,73.699765,"Opposite Bharat Petrol pump , Udaipur-Rajasthan",Royal Hotel,1,1466
Nainital,1 star,0,0,"Mallital , Nainital ,",Hotel shanta regency,1,1030
Tirupati,1 star,0,0,"Siva Jyothi Nagar, ,",Sri Himalasya Inn,1,1034
Dapoli,1 star,17.753197,73.187528,"Homestay Samudraj Bunglaw,Dapoli,Ratnagiri , Ratnagiri",Home Stay Samudraj Bunglaw,1,2231
Varanasi,1 star,25.327417,82.989001,"Cantt Rd, Parede Kothi , Cantt Station, Chetganj",Anand Lodge,1,1222
Yavatmal,1 star,0,0,"taurants Bar NH -no 7, Hydrabad rd, Yavatmal HO , nr, Khuni River Pandhar Kawada, Yavatmal",Trupti Restaurant and Bar and Ganesh Residency,1,1688
Chikmagalur,1 star,13.2932,75.8418,"Prakruthi Estate, Sampide Kate , Athigundi Village",Kemmanagundi Homestay,1,1272
Dharamshala,3 star,32.254475,76.302009,"Nr Dalai Lama Security Quarters Past Dalai Lamas Palace Enroute Buddha House , Mcleodganj",The Horizon Villa- North,3,1122
Indore,3 star,22.693808,75.867159,"13, Professor Colony Bhanwarkua Road , Bhanwarkua Road",Golden Treat,3,1224
Lalitpur,2 star,24.701662,78.420967,"Anand Tower, Elite Crossing ,",Hotel Anand Residency,2,1664
Indore,1 star,22.7242976,75.8255508,"225, Kalani Nagar , Indore",Green Tulip,1,1541
Guwahati,2 star,26.176553,91.754105,"G S Road, Ulubari , G S Road, Ulubari, Opp A S T C Petrol Pump",Hotel Amrit Regency,2,1011
Indore,3 star,22.718142,75.872673,"12, RNT Marg , RNT Marg",Hotel Shreemaya,3,2023
Chikmagalur,1 star,0,0,"Near chikamagalur bus depo ,",Hotel Prakash,1,1907
Guwahati,4 star,26.132924,91.793251,"Wlreless, Beltola Basistha Road, , Guwahati",ROYALE de CASA,4,2015
Udaipur,1 star,24.575644,73.69761,"2, Sarvritu Vilas, Inside Udiapole , Sarvritu Vilas",Hotel Sneh Palace,1,1723
DEOGHAR,4 star,24.493031,86.694157,"R R Baxi Road, Near Tower Chowk , Near Tower Chowk",Clarks Inn Amrapali,4,2068
Valsad,1 star,20.611155,72.932739,"White House Lane,Bechar Road, , Valsad- 396001",HOTEL GRANDEUR,1,2014
Udaipur,2 star,24.577736,73.701443,"On main road, 23 City Stations Road, Outside Surajpole, Udaipur - 313001 , Outside Surajpole",Hotel Surbhi Palace,2,2279
Kollam,1 star,0,0,"Thannakal Mazhayum Road, Kollam ,",Raksha Heritage,1,1289
Tirupati,1 star,0,0,"14-3-293/ A, Railway Station Road, Tirupati Ho, Opp Railway Deepam Canteen, Tirupati - ,",Raj Residency Deluxe Lodge,1,1830
Madhupur,1 star,0,0,"Thana More, Aangan Complex , Madhupur",Aangan Marraige Hall and Guest house,1,1369
Washim,1 star,20.1124,77.1368,"Washimkar Complex, Post Office , Near Bus Stand, Akola-Nanded H",Hotel Washimkar Executive,1,2072
Udaipur,1 star,24.548287,73.674983,"119 D, Shikarbadi Colony, Governdhan Villas , Governdhan Villas",Devraj Villa,1,1808
Udaipur,3 star,24.567592,73.677763,"Lake Pichola , The Palace Complex",Jagmandir Island Palace,3,1237
Nainital,3 star,29.344583,79.558343,"Bhimtal ,",PRIM Resorts - Fredys Bungalow Nainital,3,2145
Nainital,3 star,29.365122,79.551659,"Bhowali Road , Bhimtal Distt","Shikha Inn Resort, Bhimtal, 20 kms from Nainital",3,2159
Patiala,1 star,30.34058,76.401074,"Bus Stand Road , Bus Stand Road",Kaka Hotel,1,1728
Indore,4 star,22.6476809,75.961062,"Gram Jamniya Khurd, Kampel Road, Ahead of Devguradia Temple , Ahead of Devguradiya Temple",Crescent Resort and Spa Indore,4,4219
Indore,1 star,0,0,"51 new dewat road opp chandra , gupt talkies ynroad",Hotel Divya Palace,1,2022
Bhimavaram,1 star,0,0,"Balusumoodi, , bhimavaram",Hotel Pranams,1,1145
Satna,1 star,0,0,"Bamhanganwa, Rewa Road Satna , Behind Parijat Niwas",Hotel Apaar Residency,1,1953
Chikmagalur,1 star,13.386439,75.767546,"Erealla Survey No 275 No 275, DasaraHalli Grama, Dasara Halli Grama Chikmagalur , Chikmaglur",The Spectrum,1,1345
Baharampur,1 star,24.0989,88.2577,"40, KN Road Berhampore, , Murshidabad",Hotel Sonali Bangla,1,1155
MountAbu,3 star,24.595142,72.720989,"Behind Gujarat Circuit House, Near Kumarwara , Near Kumarwada",Shiv Villa,3,1147
Khandwa,3 star,21.8207,76.3526,"Plot no8, Loharinaka Road , Old Bus Stand, Khandwa",Hotel Castle Inn,3,1295
Tirupati,1 star,0,0,"12/1, Pk Layout, Opp Srinivasam Complex Main Gate, Tirupati ,",Hotel Sushma Bording and Lodging,1,1960
Guwahati,1 star,26.192823,91.752398,"152,MGRoad,Opp Sati Radhika Park Main Gate, , Uzanbazar Riverside",Riverview Guest House,1,1479
MountAbu,3 star,24.592593,72.715625,"Opp .Polo ground,Nr.Gurudwara , Nr Gurudwara",HG Grandiose Hotel,3,1979
